87,0
2,14
4,7
4,3
9,5
9,3
9,3
9,3
9,4
9,3
9,3
13,3
13,3
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,3
7,3
7,3
7,2
7,4
7,4
7,4
7,3
7,3
7,3
7,3
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,45
7,45
7,45
7,45
7,23
7,93
7,93
7,27
7,39
7,39
7,39
7,21
7,38
7,13
7,3
7,4
7,4
7,17
7,10
7,10
7,10
7,16
7,16
7,12
7,12
7,18
7,14
7,18
7,17
7,25
7,16
7,16
7,22
7,22
7,20
7,6
7,6
7,11
7,16
7,16
7,26
7,11
7,9
7,9
7,9
7,9
7,22
7,19
7,19
7,18
7,24
7,24
7,28
7,28
7,28
7,27
7,20
7,19
