196
204
98
242
240
219
280
268
237
224
255
208
258
243
276
210
254
283
264
262
282
258
102
187
229
159
222
146
96
192
204
132
96
220
101
167
231
196
123
185
193
222
162
153
208
135
164
153
178
193
171
202
250
225
156
88
151
185
168
204
255
149
220
125
223
222
212
218
225
199
175
171
175
171
138
172
168
140
71
205
235
196
156
196
95
94
196
169
230
150
198
172
72
206
203
200
172
173
176
160
